생산량,생산비용,공급품질평가(%),배송지연(일),결함률,품질평가점수,유지관리(시간),가동중단 시간비율(%),재고회전율,재고부족율(%),근로생산성(%),월별안전사고건,에너지소비량(kWh),에너지효율,추가공정시간,추가재료비용($),결함상태
146,6537.74,96.05,0,0.65,83.75,12,3.27,6.26,0.07,80.45,5,1819.55,0.47,9.97,462.07,1
220,12707.82,95.76,4,2.24,75.98,11,0.93,7.44,0.09,87.14,7,2187.93,0.22,4.28,355.66,1
338,10539.21,82.71,4,1.58,89.19,20,0.90,2.56,0.05,98.42,9,2718.29,0.39,5.47,464.49,1
449,17412.59,93.95,2,4.86,67.85,0,1.19,5.65,0.09,88.04,2,4294.30,0.29,6.09,482.00,1
206,15458.14,92.86,0,0.61,78.73,2,4.19,5.70,0.08,99.99,2,2363.29,0.48,5.20,120.47,0
147,11925.74,98.75,4,1.95,80.16,8,1.86,4.56,0.06,83.74,3,4110.35,0.47,9.23,318.69,0
672,18814.92,93.84,4,0.67,87.34,13,1.54,9.18,0.06,89.27,0,3860.49,0.40,2.80,313.28,1
436,15418.93,83.12,0,4.63,83.52,22,3.87,9.79,0.04,90.10,1,3159.37,0.25,8.39,385.31,1
125,15934.72,84.87,4,1.13,93.69,21,4.39,3.93,0.08,87.10,4,2533.53,0.42,9.54,451.68,1
903,17925.36,96.84,5,2.98,71.38,23,3.12,6.11,0.06,93.91,5,2630.01,0.15,4.36,346.80,1
107,17106.06,81.45,3,0.79,64.93,21,1.92,8.93,0.02,90.21,1,2395.38,0.47,8.40,144.76,1
724,7928.61,94.07,2,0.72,87.61,3,0.76,4.43,0.09,90.00,8,3796.30,0.14,7.31,415.68,0
966,10180.13,88.05,4,1.02,89.28,19,0.90,8.38,0.06,96.48,6,1501.66,0.10,2.91,151.32,1
818,17848.06,81.81,4,2.69,76.59,0,0.78,9.27,0.06,86.11,6,2192.65,0.45,2.53,254.33,1
402,15517.55,98.96,5,2.04,64.96,17,1.46,7.67,0.02,93.79,0,1170.19,0.47,7.43,345.19,1
738,15905.85,85.17,1,2.38,76.80,5,2.65,9.23,0.05,85.03,7,3845.21,0.29,7.21,408.94,0
155,13431.09,86.74,4,4.68,67.77,13,0.61,3.32,0.07,99.33,6,3937.44,0.27,8.98,476.46,1
825,19206.36,88.05,0,4.60,76.62,10,0.02,7.70,0.06,96.45,6,4854.49,0.32,6.11,205.88,1
625,12443.88,81.02,3,3.72,75.37,16,4.59,7.86,0.09,88.62,1,2014.82,0.19,6.17,478.85,1
573,10707.77,89.93,3,4.48,89.54,8,1.52,5.51,0.00,95.69,9,1330.90,0.22,6.57,484.38,1
127,7445.53,82.47,0,1.94,90.97,21,1.11,2.64,0.03,88.17,8,4660.54,0.14,3.46,425.45,1
177,16793.08,88.02,2,2.21,84.28,6,3.49,6.98,0.01,81.49,7,2034.60,0.28,7.83,452.57,0
485,10765.33,95.46,3,3.31,97.24,16,3.16,5.06,0.01,88.09,0,1242.64,0.47,8.55,115.64,1
464,5377.90,96.06,1,2.67,87.45,7,1.27,5.15,0.07,98.61,4,4042.34,0.40,7.92,330.03,0
765,17584.96,83.07,5,2.30,61.37,15,4.31,9.99,0.04,86.13,1,1508.10,0.39,6.75,398.88,1
625,5171.27,87.33,3,4.94,92.75,11,2.55,4.40,0.09,96.87,0,3782.35,0.22,2.45,476.68,1
798,15555.50,87.47,2,4.20,68.01,11,1.91,8.56,0.00,93.61,9,3129.37,0.46,9.27,328.18,1
982,11564.92,95.97,5,3.77,78.67,4,3.50,6.24,0.10,85.84,3,1147.67,0.47,9.68,382.02,1
106,8524.60,94.14,1,1.71,76.79,13,2.97,6.29,0.02,89.23,1,2168.19,0.12,4.62,212.32,1
102,15573.07,83.81,0,0.95,95.59,5,4.60,7.03,0.04,96.46,4,1278.04,0.34,2.31,161.89,0
462,19505.53,92.56,5,0.57,97.87,20,2.93,8.09,0.06,90.24,6,3139.88,0.50,8.08,197.88,1
850,5775.03,82.43,4,4.17,96.82,16,1.65,5.46,0.03,99.92,6,1525.83,0.22,1.80,357.58,1
607,12571.93,99.72,0,2.12,87.38,8,2.66,7.82,0.07,94.84,0,2956.13,0.19,8.91,415.63,0
373,15776.81,95.61,4,3.11,78.72,21,0.43,5.93,0.07,92.29,2,2594.81,0.29,6.37,332.93,1
605,17939.61,87.80,3,0.83,63.71,12,1.15,2.54,0.02,96.56,2,2263.01,0.23,5.23,453.99,1
905,7688.83,91.57,1,1.29,91.63,8,3.83,9.12,0.10,88.84,6,4088.76,0.47,9.22,184.58,1
982,13290.61,91.08,3,3.24,62.74,3,0.83,4.58,0.05,91.04,9,3586.74,0.26,2.20,354.78,1
114,10948.31,83.49,2,4.78,81.50,1,2.19,9.31,0.08,86.54,6,4291.97,0.35,5.68,431.75,1
291,6975.73,87.57,0,4.99,66.41,12,0.71,8.06,0.06,81.72,8,4629.23,0.13,6.73,315.74,1
730,17979.44,96.86,2,2.17,60.31,12,4.28,5.21,0.01,87.51,0,3983.67,0.40,9.09,104.15,1
584,7359.10,92.88,5,1.84,76.92,18,0.55,4.65,0.05,91.37,1,2129.82,0.41,3.52,370.78,1
127,9646.82,93.01,3,4.36,65.49,11,3.27,9.80,0.08,94.06,5,3402.03,0.29,8.15,425.43,1
813,9350.68,97.34,2,4.99,66.42,3,3.04,7.70,0.07,97.50,1,1565.61,0.48,8.20,210.62,1
138,18071.21,97.88,2,3.33,63.08,9,2.36,5.03,0.10,98.88,1,1468.24,0.33,2.15,121.68,1
372,15090.54,98.40,3,4.08,68.20,15,1.39,7.14,0.00,82.05,4,3554.50,0.38,1.16,307.18,1
330,16950.22,81.90,1,4.02,88.62,23,2.02,6.57,0.03,92.02,6,4404.43,0.47,6.23,116.86,1
185,8757.02,90.88,4,2.10,92.36,18,4.03,6.20,0.05,93.33,3,1268.99,0.37,8.11,266.41,1
225,13576.19,95.14,5,4.25,80.26,5,3.69,6.30,0.03,90.91,2,3262.43,0.11,8.32,189.99,1
911,17492.46,92.13,0,3.60,61.31,3,3.75,7.24,0.08,86.70,3,1872.85,0.39,6.60,255.53,1
636,18591.31,83.34,4,0.60,62.77,6,0.72,9.26,0.02,81.55,3,3447.27,0.49,6.88,144.68,1
624,15110.30,94.40,5,1.15,81.76,12,4.31,7.67,0.10,95.18,0,1465.93,0.24,1.80,430.82,1
124,13232.88,89.28,2,4.57,84.20,4,3.41,8.87,0.10,94.30,3,4448.78,0.39,7.87,375.59,1
679,9314.49,83.48,1,0.67,75.69,8,3.03,4.36,0.03,93.71,5,3740.49,0.10,5.88,425.79,0
493,9601.65,86.75,2,1.49,64.73,2,1.83,9.46,0.01,82.69,8,4274.90,0.45,6.31,152.29,1
166,10294.38,80.36,1,1.89,91.23,9,1.12,2.57,0.08,83.03,9,2065.34,0.45,6.53,178.15,0
208,10010.75,91.00,0,2.90,89.44,19,4.57,7.12,0.05,87.98,5,2508.16,0.15,7.01,226.26,1
245,15990.49,92.39,0,1.48,80.52,20,2.18,6.22,0.01,98.78,6,4409.79,0.37,5.31,290.57,1
327,6025.30,96.73,4,1.57,96.29,22,1.35,8.36,0.02,85.10,0,2071.43,0.30,6.07,155.19,1
569,9286.37,82.41,5,1.72,81.40,5,2.60,9.86,0.03,93.68,0,3270.67,0.34,3.87,476.96,0
722,15281.66,83.13,1,2.59,70.63,17,4.08,9.60,0.04,93.52,3,4720.22,0.43,4.52,124.00,1
875,9986.84,99.50,5,0.76,97.43,4,4.49,5.06,0.06,85.22,8,2085.85,0.42,7.86,321.90,1
847,10608.82,90.02,0,1.98,65.10,0,2.41,5.60,0.00,87.23,8,1933.21,0.20,2.59,188.19,1
524,15072.19,86.06,1,3.07,80.10,18,4.58,5.21,0.04,85.51,3,3362.21,0.13,1.98,244.90,1
791,11275.01,98.57,1,1.68,62.87,21,2.52,9.70,0.00,93.45,7,4714.62,0.34,5.50,322.20,1
381,16264.10,81.31,3,2.01,97.74,11,1.92,2.37,0.06,82.74,1,2323.55,0.12,6.82,490.00,1
419,6520.59,90.99,1,2.59,90.93,7,0.68,7.28,0.06,80.46,5,4652.28,0.28,2.55,427.36,0
837,9167.79,91.82,1,4.67,93.56,7,1.78,8.20,0.03,97.27,8,1428.53,0.31,4.31,428.83,1
414,11480.28,85.11,4,0.90,90.43,10,3.76,4.18,0.05,83.14,7,3317.43,0.45,4.49,134.89,0
976,19705.53,87.29,1,1.09,79.41,19,1.39,3.61,0.02,83.45,7,2432.76,0.16,6.07,341.23,1
840,6012.54,96.87,1,2.73,68.04,0,1.84,4.38,0.05,97.72,0,1316.57,0.20,4.98,308.46,1
476,12780.51,83.90,4,0.98,64.98,15,3.08,2.88,0.08,93.09,6,3418.95,0.16,6.34,306.60,1
388,7690.47,96.54,5,2.06,73.80,13,2.08,4.96,0.08,99.13,0,1105.76,0.15,5.52,143.60,1
536,19560.15,91.25,2,1.17,65.50,6,2.52,4.95,0.04,96.00,8,3005.13,0.45,3.86,297.55,1
761,6699.55,95.24,5,3.36,99.93,5,3.49,8.46,0.06,95.35,2,3416.83,0.21,2.29,160.14,1
376,11054.02,94.27,0,4.77,61.97,20,2.34,8.41,0.00,90.00,0,3930.09,0.39,3.27,268.85,1
809,16068.27,84.15,4,4.99,77.65,3,0.95,8.37,0.06,96.42,7,4965.34,0.27,2.81,124.87,1
602,11340.93,97.35,1,3.20,72.03,7,1.78,4.61,0.03,96.54,1,2289.56,0.47,8.38,105.27,1
723,10197.86,88.64,1,4.35,82.85,21,1.45,5.29,0.06,95.15,6,2364.58,0.44,7.48,475.73,1
615,10964.19,99.33,0,1.03,66.00,18,1.64,4.54,0.08,93.57,4,3926.33,0.13,6.79,445.16,1
449,8964.14,89.04,1,3.60,91.36,2,2.20,6.66,0.06,86.59,6,4727.28,0.44,3.77,401.04,1
929,9028.01,99.03,1,2.31,88.63,20,3.34,5.67,0.05,89.23,1,4517.53,0.37,1.42,356.64,1
706,14851.34,97.36,0,3.63,93.43,10,0.01,8.76,0.07,90.09,6,2503.78,0.14,1.72,150.65,1
763,19528.06,97.63,3,1.64,84.33,15,1.70,4.03,0.04,80.64,2,4793.29,0.41,5.52,333.91,1
922,14054.56,87.00,4,1.90,75.54,9,4.07,4.24,0.08,92.53,3,4044.08,0.18,5.62,257.57,1
236,6154.69,81.67,3,1.04,80.13,14,1.94,9.08,0.02,94.56,6,1673.84,0.25,8.53,274.33,1
858,6133.75,94.49,2,4.39,90.75,9,2.82,2.64,0.04,97.70,1,1181.86,0.45,9.22,465.01,1
342,9459.36,95.66,1,3.07,64.15,5,4.58,8.88,0.01,80.39,8,4115.00,0.13,6.13,137.30,1
139,13985.67,89.71,0,2.35,91.04,1,0.73,2.10,0.03,83.22,2,1897.43,0.42,1.80,174.08,0
328,14354.73,95.56,0,1.37,77.27,9,3.62,4.96,0.02,84.23,9,3967.69,0.31,5.39,457.05,0
647,14727.57,87.65,3,3.85,73.29,16,0.38,4.06,0.01,96.00,3,1565.29,0.17,9.08,488.37,1
105,5226.66,87.52,1,0.97,84.11,15,0.89,7.06,0.09,86.25,2,4176.64,0.47,1.63,370.85,1
421,19475.23,87.35,0,3.70,99.99,13,0.73,10.00,0.00,95.11,8,4890.30,0.36,2.81,397.42,1
567,8763.40,90.52,5,1.44,79.72,9,0.02,6.10,0.09,88.25,4,1601.12,0.39,4.87,379.95,0
831,15140.39,96.18,1,1.88,68.34,12,4.70,6.41,0.04,81.29,6,4626.45,0.41,3.14,284.21,1
174,15599.45,87.24,5,2.64,66.51,0,4.15,5.31,0.06,91.70,6,2364.41,0.14,4.53,209.77,1
103,14150.11,90.49,2,2.52,61.69,9,0.39,3.18,0.05,82.60,8,2664.24,0.33,4.00,214.00,1
946,9693.61,93.41,5,3.69,82.35,21,3.00,4.43,0.09,91.43,1,2873.78,0.25,3.87,392.47,1
745,9066.44,85.39,0,3.31,81.78,11,1.16,3.98,0.08,95.59,2,3507.62,0.16,1.82,350.41,1
217,13965.02,85.55,3,3.40,68.21,16,1.32,8.41,0.10,98.59,3,4979.05,0.18,8.94,333.95,1
980,17991.43,98.67,2,3.71,87.81,23,4.37,6.37,0.08,81.34,7,3399.84,0.41,7.23,361.04,1
705,19201.01,94.47,4,1.82,89.64,13,0.57,4.37,0.03,86.08,0,4706.86,0.16,6.61,409.91,1
673,7322.43,92.95,0,2.47,73.76,18,2.01,3.75,0.10,86.31,4,2593.65,0.21,4.57,142.16,1
540,19171.04,80.59,2,1.88,99.62,4,0.95,3.48,0.01,89.02,3,3018.00,0.12,8.41,245.21,0
293,16048.03,92.36,2,4.93,74.97,14,2.26,8.88,0.09,80.40,7,2291.61,0.28,9.37,205.59,1
946,18244.91,90.19,0,4.16,90.43,12,4.70,9.56,0.07,93.87,8,4907.47,0.41,1.05,315.30,1
814,8039.49,90.91,4,1.24,78.11,16,3.91,2.64,0.09,97.67,2,3902.73,0.11,1.71,124.57,1
491,13813.79,87.19,4,0.53,91.73,0,0.66,8.12,0.09,99.54,3,2915.53,0.15,7.07,404.99,0
125,15517.09,81.63,3,0.69,90.76,13,4.25,5.63,0.09,96.61,0,4005.22,0.39,3.12,142.61,1
272,11122.28,99.01,4,1.01,94.19,8,1.38,7.52,0.01,93.04,9,1068.90,0.39,7.01,413.10,0
399,5230.92,88.17,3,2.90,97.57,16,1.67,4.13,0.01,89.91,4,3172.77,0.19,4.31,120.62,1
744,13743.89,89.33,5,4.36,83.20,2,0.63,2.16,0.01,98.76,7,3500.74,0.42,4.74,364.08,1
217,19363.72,94.34,4,2.30,90.33,15,1.36,2.27,0.07,97.24,2,3048.39,0.14,8.95,385.06,1
935,10985.53,90.76,3,2.79,86.04,3,0.03,4.57,0.04,90.94,8,1392.62,0.18,1.04,416.91,1
886,17597.02,90.17,2,4.15,67.11,17,1.69,5.80,0.07,94.30,8,1595.98,0.41,9.81,188.90,1
823,7828.11,84.86,4,4.28,62.05,22,2.27,7.89,0.08,99.29,0,3441.85,0.19,2.51,332.39,1
324,15086.91,94.90,1,4.59,87.32,2,2.83,4.61,0.07,91.56,3,1926.27,0.14,7.68,223.62,1
212,6528.40,83.80,4,3.62,79.99,0,0.31,3.84,0.03,98.84,1,3056.79,0.32,4.88,176.98,1
658,11503.74,85.73,0,3.04,82.51,21,1.33,3.64,0.05,83.18,6,2975.17,0.35,1.63,417.81,1
100,6389.38,84.95,0,1.62,63.33,3,4.74,9.03,0.07,83.11,6,1003.53,0.30,4.99,450.36,1
189,16225.77,92.90,0,2.44,67.42,16,1.80,5.58,0.05,82.31,4,4450.96,0.30,3.73,271.43,1
753,18718.23,93.02,5,3.35,68.77,6,0.50,9.48,0.07,89.53,6,1050.71,0.47,5.48,249.16,1
419,11510.31,96.49,1,1.66,70.31,1,0.21,5.26,0.03,89.60,5,1028.04,0.31,5.54,374.92,1
649,8880.67,88.35,0,0.73,82.62,11,1.33,3.42,0.01,92.35,1,3446.02,0.35,8.07,412.14,1
904,11516.05,81.46,1,0.55,80.16,4,0.89,6.39,0.08,89.66,8,4894.08,0.21,2.11,201.33,1
238,5135.81,99.60,5,0.54,62.70,7,4.23,7.08,0.06,85.83,1,2008.08,0.11,4.62,313.36,1
967,14199.38,94.19,4,1.58,99.38,7,2.89,2.39,0.01,82.01,9,3504.45,0.25,8.70,382.32,1
944,14565.32,80.15,4,1.50,78.74,12,3.65,7.01,0.06,92.04,4,4290.55,0.34,6.04,301.79,1
358,8630.33,90.36,0,4.94,94.69,13,1.99,9.46,0.07,92.97,1,2448.31,0.24,9.00,144.64,1
789,6370.87,91.38,0,1.07,80.46,5,1.15,6.78,0.01,90.06,9,1461.96,0.11,3.50,460.76,0
109,7989.06,98.42,0,2.96,88.27,15,4.42,2.16,0.08,83.94,6,1611.31,0.26,2.53,190.96,1
360,18162.05,99.37,3,4.36,67.71,22,4.12,2.85,0.01,87.38,9,3273.41,0.43,3.71,120.03,1
271,5206.18,89.16,3,1.83,70.90,14,1.12,8.64,0.04,88.38,6,1808.18,0.12,6.60,373.60,1
997,8725.64,98.90,1,3.03,93.28,15,3.85,9.57,0.02,90.60,5,1938.71,0.30,6.26,340.03,1
112,8216.10,93.47,3,3.72,63.35,12,2.43,6.51,0.03,92.50,3,2775.70,0.49,6.39,300.90,1
267,9062.09,81.30,0,3.78,90.93,11,3.80,8.91,0.02,96.90,3,1182.45,0.13,2.70,487.83,1
741,8713.40,89.31,5,3.50,64.00,17,1.06,8.60,0.04,98.20,5,2999.08,0.13,8.13,147.93,1
695,5937.89,84.80,5,4.42,95.25,17,4.76,6.72,0.00,89.25,8,4714.70,0.34,4.90,304.07,1
712,14100.98,91.64,5,2.43,79.50,21,2.79,7.11,0.09,89.54,5,4343.37,0.43,3.54,264.80,1
884,6217.24,83.29,2,4.18,85.82,2,1.81,3.30,0.05,91.92,4,1526.07,0.39,7.09,288.44,1
518,17076.35,93.28,1,1.32,96.75,10,3.28,8.54,0.10,99.04,9,3208.94,0.49,7.62,406.43,0
705,17344.76,86.77,3,2.62,84.36,11,1.22,7.58,0.07,98.80,3,1917.18,0.29,9.26,421.79,1
680,8004.23,84.19,2,2.65,78.87,23,3.95,5.28,0.09,80.99,5,2105.72,0.23,7.10,378.12,1
417,14251.75,80.79,0,1.10,94.75,16,0.68,2.09,0.04,96.98,9,4013.45,0.19,3.21,320.19,1
335,16143.22,94.83,4,2.28,76.59,23,1.81,8.34,0.09,81.45,2,1979.98,0.49,4.46,326.61,1
433,16068.76,96.55,5,1.30,81.39,15,2.32,5.27,0.01,94.92,1,3701.07,0.27,9.07,175.95,1
984,12821.74,99.36,1,2.14,60.81,16,2.12,7.37,0.06,83.39,5,1474.18,0.10,6.31,430.98,1
475,6026.88,97.80,2,2.18,66.34,14,2.17,2.84,0.07,87.20,9,3768.96,0.44,1.85,224.85,1
558,10566.69,92.01,5,4.97,85.67,19,2.22,9.13,0.07,83.68,5,1955.10,0.34,3.97,314.29,1
236,18811.50,90.60,5,4.98,88.68,21,4.94,5.49,0.04,88.87,8,3289.88,0.17,6.65,199.82,1
687,13766.73,80.56,2,1.02,83.30,6,0.97,9.36,0.07,88.23,4,1689.86,0.11,5.33,378.35,0
646,13074.98,84.93,2,3.77,65.73,9,3.84,7.66,0.02,80.96,8,3903.87,0.22,6.94,490.07,1
612,9032.80,89.19,3,0.73,77.82,3,2.76,2.97,0.06,96.61,4,1243.52,0.47,7.85,420.78,0
395,10526.73,92.57,5,0.64,74.20,23,2.07,6.63,0.06,97.08,1,1661.67,0.47,5.33,347.64,1
419,18430.19,91.15,4,0.97,79.83,23,3.17,9.28,0.03,95.75,0,1736.55,0.22,9.88,327.00,1
448,11815.18,91.30,0,1.37,63.36,13,4.32,9.64,0.02,98.75,6,4923.81,0.36,3.40,239.20,1
878,8725.75,88.27,2,1.58,78.87,21,3.27,5.00,0.09,91.65,5,4442.53,0.31,2.66,477.83,1
328,11414.02,93.87,2,3.06,65.60,17,1.93,3.86,0.08,86.99,3,1471.48,0.12,4.82,334.48,1
369,11638.18,99.81,5,1.50,86.83,14,2.86,6.12,0.05,81.00,8,3236.08,0.16,1.46,468.97,1
897,19044.21,89.96,2,1.89,77.54,18,1.91,7.15,0.03,85.09,3,3642.85,0.49,1.87,200.58,1
390,5960.10,86.59,5,4.65,60.67,12,1.54,3.24,0.08,89.48,0,2496.55,0.49,1.42,252.40,1
824,17371.15,88.81,5,3.46,66.06,11,3.09,7.04,0.04,84.81,6,1584.60,0.43,5.33,250.22,1
264,9385.75,97.14,4,2.46,63.68,18,2.53,6.58,0.06,96.54,3,1611.34,0.19,4.00,385.89,1
104,11658.79,93.68,3,4.05,69.59,18,1.62,6.46,0.02,99.17,4,2451.01,0.28,9.42,218.45,1
950,5328.70,97.65,5,4.18,64.00,19,1.02,8.61,0.09,81.10,0,3855.24,0.28,1.92,392.12,1
478,9515.69,84.07,1,1.81,87.68,1,3.87,3.47,0.07,84.67,1,1127.28,0.25,9.33,455.70,0
177,12539.47,97.47,2,2.03,61.16,20,4.00,8.01,0.09,83.79,3,4408.71,0.12,1.78,234.43,1
509,5842.64,81.20,3,4.71,84.71,2,1.07,8.09,0.02,93.46,1,4766.21,0.31,6.57,154.14,1
673,12366.44,97.77,0,1.24,65.63,9,1.31,7.78,0.01,88.57,0,4555.27,0.13,3.23,355.42,1
700,6580.90,86.29,3,2.54,97.32,11,4.42,5.16,0.05,83.14,0,1061.36,0.38,1.55,313.59,1
141,11145.07,98.81,2,3.97,84.58,8,0.37,7.87,0.04,86.06,1,2465.43,0.36,1.43,263.10,1
188,14827.61,80.96,2,4.64,61.12,1,4.16,5.98,0.03,92.22,2,4477.12,0.19,3.17,469.88,1
395,7392.38,97.13,3,0.95,80.92,5,1.27,7.00,0.07,92.30,2,2786.10,0.23,7.80,222.95,0
939,7406.94,87.92,2,3.15,61.73,11,4.59,8.70,0.03,87.55,5,1176.66,0.42,9.56,454.27,1
394,6057.38,83.98,5,4.00,73.70,5,4.32,2.49,0.10,86.93,6,1160.30,0.18,4.85,154.52,1
625,14963.29,87.71,2,1.28,75.72,9,2.29,2.77,0.08,93.48,5,4242.43,0.18,7.54,474.28,0
790,17211.89,95.24,0,3.17,78.80,19,4.41,6.48,0.02,97.03,8,3101.83,0.19,7.22,159.37,1
736,15277.01,90.10,1,4.49,75.35,4,3.29,3.11,0.08,84.83,1,3995.02,0.36,1.34,314.07,1
521,6656.48,99.77,2,3.52,64.77,2,1.48,9.32,0.04,80.80,5,2366.68,0.31,4.97,118.72,1
964,9337.81,89.31,2,4.92,69.80,4,2.32,5.77,0.07,83.64,8,4047.48,0.39,8.07,348.01,1
122,9647.10,81.16,3,0.78,64.01,7,4.41,3.14,0.07,86.87,8,2940.03,0.19,5.27,281.17,1
674,8749.35,85.25,3,4.56,92.30,7,4.52,7.69,0.01,83.59,1,3551.67,0.10,8.86,356.16,1
242,12725.08,88.72,2,4.16,65.41,13,3.30,7.31,0.08,81.67,8,4859.32,0.37,8.50,213.57,1
764,13033.31,83.14,1,1.91,83.81,23,3.66,9.70,0.07,88.91,7,2885.26,0.15,8.77,462.19,1
244,10353.29,98.95,2,4.88,73.71,21,0.20,5.53,0.08,93.54,6,2673.62,0.20,2.17,208.23,1
324,10306.84,95.34,5,1.80,69.04,16,3.02,4.14,0.04,95.03,7,4623.00,0.22,3.20,355.03,1
715,9616.94,94.43,3,3.91,76.01,5,4.22,6.94,0.09,95.11,0,3203.45,0.17,3.13,164.57,1
203,18706.83,98.83,2,3.04,83.71,10,4.64,9.78,0.09,87.05,8,2377.05,0.34,4.30,127.35,1
138,19292.23,97.63,4,1.04,79.65,9,1.19,7.70,0.05,95.70,5,1961.56,0.38,3.47,485.21,0
297,9901.14,90.30,3,2.89,72.14,22,4.23,9.47,0.03,99.35,0,1136.39,0.26,1.36,405.48,1
745,10316.37,95.49,1,2.11,82.36,8,3.33,9.93,0.07,97.61,0,3906.91,0.20,3.35,467.58,0
678,12584.51,91.24,4,4.06,86.78,23,2.90,5.43,0.08,89.07,6,1933.90,0.37,1.88,379.53,1
490,19116.81,91.05,5,3.91,61.07,23,4.22,3.20,0.08,91.59,9,3426.56,0.34,4.55,236.98,1
653,6538.52,82.52,5,0.57,62.31,6,3.95,4.55,0.00,86.99,5,4800.85,0.37,7.28,471.72,1
547,10890.96,90.59,3,4.14,67.46,17,1.57,6.07,0.04,95.98,4,1017.64,0.30,7.36,295.85,1
599,13300.57,85.38,4,4.72,82.42,0,3.94,2.98,0.02,88.74,4,2268.30,0.40,5.08,258.60,1
114,12546.99,80.42,5,4.05,94.65,14,2.26,4.41,0.08,96.94,9,4349.51,0.18,8.30,331.12,1
722,7907.95,94.46,1,1.09,95.31,1,0.58,4.46,0.05,85.09,5,3145.78,0.20,9.17,142.62,0
768,17882.25,80.65,3,0.87,62.80,21,1.91,2.03,0.08,80.23,7,4230.03,0.32,9.65,223.68,1
388,15154.11,91.91,4,0.59,76.76,1,1.17,4.83,0.02,92.65,4,4413.29,0.29,1.89,355.15,0
577,17568.63,90.78,5,3.33,83.32,9,0.50,2.93,0.06,89.04,7,2770.50,0.25,8.92,140.05,1
256,11588.16,81.27,5,2.29,89.77,9,4.41,8.58,0.05,83.37,5,3611.18,0.38,4.11,349.38,0
649,14158.20,91.03,0,1.99,96.13,18,4.64,2.64,0.06,92.59,7,2468.64,0.16,7.08,174.80,1
540,7405.48,96.82,2,3.31,60.34,21,4.27,8.93,0.09,88.90,1,4099.95,0.39,6.38,113.23,1
196,15104.68,99.94,3,4.22,68.67,12,4.15,6.64,0.01,83.42,6,4615.97,0.28,1.98,483.35,1
510,7688.80,88.61,3,4.72,93.09,23,0.34,5.67,0.08,88.24,2,2129.24,0.11,8.05,111.00,1
388,15409.24,86.41,3,4.11,86.82,10,3.95,6.40,0.10,84.65,8,4859.96,0.19,4.96,100.82,1
353,8443.97,98.13,4,2.42,95.78,21,3.92,5.01,0.07,93.06,9,3490.90,0.11,1.02,229.34,1
933,5029.88,88.11,1,2.71,82.76,12,2.26,9.42,0.05,80.28,7,2006.00,0.49,1.62,457.68,1
621,15781.09,80.82,3,1.48,61.43,21,4.50,9.60,0.07,88.07,9,2284.08,0.45,2.36,292.44,1
616,15986.02,86.95,5,1.26,80.54,21,3.48,7.37,0.06,92.34,1,2211.29,0.43,9.94,409.32,1
734,12724.00,85.30,2,0.50,84.38,20,4.75,5.28,0.04,80.45,9,1687.44,0.30,8.84,463.69,1
941,7420.44,93.72,2,3.73,67.65,0,0.52,5.83,0.09,84.32,7,4472.80,0.42,2.20,175.76,1
964,6253.32,98.98,0,1.00,70.93,4,0.20,7.26,0.05,86.55,6,2674.45,0.21,6.22,295.32,1
217,5286.93,85.36,5,1.60,85.61,20,4.87,8.58,0.10,80.44,4,4852.52,0.32,4.41,356.83,1
258,18362.83,81.11,4,3.02,94.32,6,1.93,9.33,0.08,92.62,9,1553.58,0.17,5.23,395.90,1
914,8623.05,90.76,2,2.29,73.70,12,3.25,4.59,0.07,84.55,9,3183.62,0.13,1.43,382.13,1
327,10314.07,81.41,2,3.54,70.67,12,4.40,6.25,0.07,90.87,0,4974.18,0.32,3.84,268.44,1
976,6580.18,98.68,1,0.75,99.39,19,1.27,9.69,0.00,99.98,3,3260.69,0.14,2.13,135.18,1
315,8335.42,95.33,0,1.06,96.45,22,0.15,9.51,0.01,97.74,5,1007.48,0.39,5.40,104.63,1
795,12788.37,93.16,2,2.75,61.16,20,2.61,7.57,0.06,81.17,5,4732.32,0.47,9.17,247.74,1
114,14116.29,96.48,2,2.02,90.83,5,2.36,4.60,0.09,82.56,1,1939.58,0.16,9.96,132.83,0
256,8680.28,92.95,4,1.83,64.41,19,1.53,3.75,0.06,89.89,8,3754.12,0.29,9.50,412.65,1
747,5865.98,99.38,4,0.80,61.10,11,4.37,2.64,0.02,84.90,0,3060.32,0.40,9.87,233.73,1
360,10865.49,94.28,1,4.53,70.95,7,3.75,7.67,0.03,81.62,3,2301.74,0.21,1.14,366.44,1
256,8513.05,98.49,5,3.61,70.77,8,4.29,6.03,0.06,85.09,3,2130.56,0.47,7.57,238.55,1
146,8293.31,90.34,1,1.05,92.77,17,0.81,6.58,0.06,81.22,1,4715.04,0.46,3.46,418.38,1
423,19397.94,82.34,1,0.79,88.43,10,3.46,5.78,0.10,90.60,7,4647.70,0.14,8.79,455.36,0
784,13353.18,82.54,5,3.57,88.46,10,3.06,6.57,0.04,80.13,1,2033.98,0.49,4.81,293.79,1
510,11434.17,89.65,0,3.66,87.96,23,4.98,2.23,0.08,90.40,0,1626.31,0.27,3.39,248.68,1
194,13113.58,92.45,3,3.90,99.98,14,2.64,8.41,0.05,92.11,4,3089.01,0.12,3.60,269.78,1
726,15446.45,80.20,3,4.01,88.41,8,4.20,5.12,0.03,99.40,3,2231.32,0.35,9.83,484.10,1
